"","share_type","EF442","n_obs","EF952_sum","mean","mean_weighted","sd","sd_weighted","median","q25","q75","median_weighted","q25_weighted","q75_weighted"
"45","share_brown_vona2018",5,14,1522.67,0,0,0,0,0,0,0,0,0,0
"46","share_brown_vona2018",6,9,875.973,0.0444444444444444,0.0469872929873409,0.133333333333333,0.136690260275003,0,0,0,0,0,0
"47","share_brown_vona2018",7,15,1637.545,0.0266666666666667,0.0263179332476359,0.103279555898864,0.102812891421943,0,0,0,0,0,0
"48","share_brown_vona2018",8,9,1018.925,0,0,0,0,0,0,0,0,0,0
"49","share_brown_vona2018",9,13,1368.149,0.0923076923076923,0.0748327850256076,0.175411603861406,0.162668714489616,0,0,0,0,0,0
"50","share_brown_vona2018",10,13,1333.381,0.0289283366206443,0.0265890238013735,0.0558875094144932,0.0551514187403249,0,0,0,0,0,0
"51","share_brown_vona2018",11,12,1273.063,0.133333333333333,0.137452427727457,0.196946385566932,0.198782676716412,0,0,0.4,0,0,0.4
"52","share_brown_vona2018",12,8,854.513,0.05,0.050540600318544,0.14142135623731,0.142234931592646,0,0,0,0,0,0.1
"53","share_brown_vona2018",13,6,697.097,0.0256410256410257,0.0224542197581818,0.0628074293021328,0.0598003227571648,0,0,0,0,0,0
"54","share_brown_vona2018",14,6,604.51,0.0666666666666667,0.0419519941771021,0.163299316185545,0.134969822784303,0,0,0,0,0,0
"55","share_brown_vona2018",15,6,657.059,0,0,0,0,0,0,0,0,0,0
"56","share_brown_vona2018",16,3,260.717,0,0,0,0,0,0,0,0,0,0
"57","share_brown_vona2018",19,1,83.843,0,0,NA,NA,0,0,0,0,0,0
"58","share_brown_vona2018",20,1,67.291,0,0,NA,NA,0,0,0,0,0,0
"59","share_brown_vona2018",21,4,543.858,0.0277777777777778,0.0235087917148308,0.0555555555555556,0.0539289472204619,0,0,0.0277777777777778,0,0,0.0277777777777777
"60","share_brown_vona2018",NA,15,1636.721,0.0533333333333333,0.0510415642006182,0.140746310109799,0.138271407038751,0,0,0,0,0,0
"61","share_green_esco",1,1,115.565,0,0,NA,NA,0,0,0,0,0,0
"62","share_green_esco",2,1,115.565,0,0,NA,NA,0,0,0,0,0,0
"63","share_green_esco",3,16,1902.378,0,0,0,0,0,0,0,0,0,0
"64","share_green_esco",4,9,869.626,0.00702541722216145,0.00698644039190168,0.0144765363059175,0.014424127875495,0,0,0,0,0,0.0238095238095238
"65","share_green_esco",5,14,1522.67,0,0,0,0,0,0,0,0,0,0
"66","share_green_esco",6,9,875.973,0.00437991457665881,0.00463050741314234,0.0131397437299764,0.0134705624279798,0,0,0,0,0,0
"67","share_green_esco",7,15,1637.545,0.00262794874599529,0.00259358173782422,0.0101780017279264,0.0101320128406667,0,0,0,0,0,0
"68","share_green_esco",8,9,1018.925,0,0,0,0,0,0,0,0,0,0
"69","share_green_esco",9,13,1368.149,0.00909674565921445,0.00737462713377676,0.0172864764150226,0.016030689159587,0,0,0,0,0,0
"70","share_green_esco",10,13,1333.381,0.00792124542124542,0.00730954270170556,0.0125025321400363,0.0122705017580555,0,0,0.0238095238095238,0,0,0.0238095238095238
"71","share_green_esco",11,12,1273.063,0.0131397437299764,0.0135456725655142,0.0194086877617096,0.0195896507250931,0,0,0.0394192311899293,0,0,0.0394192311899293
"72","share_green_esco",12,8,854.513,0.00492740389874116,0.00498067902108625,0.0139368028417796,0.0140169791293357,0,0,0,0,0,0.00985480779748233
"73","share_green_esco",13,6,697.097,0.00396825396825397,0.00347505781971861,0.00972019739199674,0.00925481185527551,0,0,0,0,0,0
"74","share_green_esco",14,6,604.51,0.00656987186498821,0.00413428839336439,0.0160928337446884,0.0133010166199956,0,0,0,0,0,0
"75","share_green_esco",15,6,657.059,0,0,0,0,0,0,0,0,0,0
"76","share_green_esco",16,3,260.717,0,0,0,0,0,0,0,0,0,0
"77","share_green_esco",19,1,83.843,0,0,NA,NA,0,0,0,0,0,0
"78","share_green_esco",20,1,67.291,0,0,NA,NA,0,0,0,0,0,0
"79","share_green_esco",21,4,543.858,0.00598958333333333,0.00506908321351039,0.0119791666666667,0.0116284292444121,0,0,0.00598958333333333,0,0,0.00598958333333333
"80","share_green_esco",NA,15,1636.721,0.00525589749199057,0.00503004804879946,0.0138702783433692,0.0136263814025434,0,0,0,0,0,0
"81","share_green_esco_ess",1,1,115.565,0,0,NA,NA,0,0,0,0,0,0
"82","share_green_esco_ess",2,1,115.565,0,0,NA,NA,0,0,0,0,0,0
"83","share_green_esco_ess",3,16,1902.378,0,0,0,0,0,0,0,0,0,0
"84","share_green_esco_ess",4,9,869.626,0.0151698539498104,0.0150709723542104,0.0314565041028645,0.031318844991914,0,0,0,0,0,0.05
"85","share_green_esco_ess",5,14,1522.67,0,0,0,0,0,0,0,0,0,0
"86","share_green_esco_ess",6,9,875.973,0.00961429839425482,0.0101643717491679,0.0288428951827645,0.0295690713721252,0,0,0,0,0,0
"87","share_green_esco_ess",7,15,1637.545,0.00576857903655289,0.00569314042566417,0.0223416105398506,0.0222406608804004,0,0,0,0,0,0
"88","share_green_esco_ess",8,9,1018.925,0,0,0,0,0,0,0,0,0,0
"89","share_green_esco_ess",9,13,1368.149,0.0199681582034523,0.0161879563104596,0.0379453387801135,0.0351887751115428,0,0,0,0,0,0
"90","share_green_esco_ess",10,13,1333.381,0.00384615384615385,0.00420821205641898,0.0138675049056307,0.0144665639924582,0,0,0,0,0,0
"91","share_green_esco_ess",11,12,1273.063,0.0288428951827645,0.0297339447416967,0.0426037796664851,0.0430010093151063,0,0,0.0865286855482934,0,0,0.0865286855482934
"92","share_green_esco_ess",12,8,854.513,0.0108160856935367,0.0109330292809632,0.0305925101591783,0.0307685041744077,0,0,0,0,0,0.0216321713870734
"93","share_green_esco_ess",13,6,697.097,0.00833333333333333,0.00729762142140907,0.0204124145231932,0.0194351048960786,0,0,0,0,0,0
"94","share_green_esco_ess",14,6,604.51,0.0144214475913822,0.00907512728068576,0.0353251879511759,0.0291969033855297,0,0,0,0,0,0
"95","share_green_esco_ess",15,6,657.059,0,0,0,0,0,0,0,0,0,0
"96","share_green_esco_ess",16,3,260.717,0,0,0,0,0,0,0,0,0,0
"97","share_green_esco_ess",19,1,83.843,0,0,NA,NA,0,0,0,0,0,0
"98","share_green_esco_ess",20,1,67.291,0,0,NA,NA,0,0,0,0,0,0
"99","share_green_esco_ess",21,4,543.858,0,0,0,0,0,0,0,0,0,0
"100","share_green_esco_ess",NA,15,1636.721,0.0115371580731058,0.0110413986465208,0.0304464830239335,0.0299111077499405,0,0,0,0,0,0
"101","share_green_gtp",1,1,115.565,0,0,NA,NA,0,0,0,0,0,0
"102","share_green_gtp",2,1,115.565,0,0,NA,NA,0,0,0,0,0,0
"103","share_green_gtp",3,16,1902.378,0,0,0,0,0,0,0,0,0,0
"104","share_green_gtp",4,9,869.626,0,0,0,0,0,0,0,0,0,0
"105","share_green_gtp",5,14,1522.67,0,0,0,0,0,0,0,0,0,0
"106","share_green_gtp",6,9,875.973,0,0,0,0,0,0,0,0,0,0
"107","share_green_gtp",7,15,1637.545,0,0,0,0,0,0,0,0,0,0
"108","share_green_gtp",8,9,1018.925,0,0,0,0,0,0,0,0,0,0
"109","share_green_gtp",9,13,1368.149,0,0,0,0,0,0,0,0,0,0
"110","share_green_gtp",10,13,1333.381,0,0,0,0,0,0,0,0,0,0
"111","share_green_gtp",11,12,1273.063,0,0,0,0,0,0,0,0,0,0
"112","share_green_gtp",12,8,854.513,0,0,0,0,0,0,0,0,0,0
"113","share_green_gtp",13,6,697.097,0,0,0,0,0,0,0,0,0,0
"114","share_green_gtp",14,6,604.51,0,0,0,0,0,0,0,0,0,0
"115","share_green_gtp",15,6,657.059,0,0,0,0,0,0,0,0,0,0
"116","share_green_gtp",16,3,260.717,0,0,0,0,0,0,0,0,0,0
"117","share_green_gtp",19,1,83.843,0,0,NA,NA,0,0,0,0,0,0
"118","share_green_gtp",20,1,67.291,0,0,NA,NA,0,0,0,0,0,0
"119","share_green_gtp",21,4,543.858,0,0,0,0,0,0,0,0,0,0
"120","share_green_gtp",NA,15,1636.721,0,0,0,0,0,0,0,0,0,0
"121","share_green_jrc",1,1,115.565,0,0,NA,NA,0,0,0,0,0,0
"122","share_green_jrc",2,1,115.565,0,0,NA,NA,0,0,0,0,0,0
"123","share_green_jrc",3,16,1902.378,0,0,0,0,0,0,0,0,0,0
"124","share_green_jrc",4,9,869.626,0.00740740740740741,0.00779975146403933,0.0222222222222222,0.0228408971636696,0,0,0,0,0,0
"125","share_green_jrc",5,14,1522.67,0,0,0,0,0,0,0,0,0,0
"126","share_green_jrc",6,9,875.973,0,0,0,0,0,0,0,0,0,0
"127","share_green_jrc",7,15,1637.545,0,0,0,0,0,0,0,0,0,0
"128","share_green_jrc",8,9,1018.925,0,0,0,0,0,0,0,0,0,0
"129","share_green_jrc",9,13,1368.149,0,0,0,0,0,0,0,0,0,0
"130","share_green_jrc",10,13,1333.381,0.0153846153846154,0.0156988887647267,0.0399429793010185,0.0399921752585719,0,0,0,0,0,0
"131","share_green_jrc",11,12,1273.063,0,0,0,0,0,0,0,0,0,0
"132","share_green_jrc",12,8,854.513,0,0,0,0,0,0,0,0,0,0
"133","share_green_jrc",13,6,697.097,0.0111111111111111,0.0097301618952121,0.0272165526975909,0.0259134731947714,0,0,0,0,0,0
"134","share_green_jrc",14,6,604.51,0,0,0,0,0,0,0,0,0,0
"135","share_green_jrc",15,6,657.059,0,0,0,0,0,0,0,0,0,0
"136","share_green_jrc",16,3,260.717,0,0,0,0,0,0,0,0,0,0
"137","share_green_jrc",19,1,83.843,0,0,NA,NA,0,0,0,0,0,0
"138","share_green_jrc",20,1,67.291,0,0,NA,NA,0,0,0,0,0,0
"139","share_green_jrc",21,4,543.858,0,0,0,0,0,0,0,0,0,0
"140","share_green_jrc",NA,15,1636.721,0,0,0,0,0,0,0,0,0,0
"141","share_green_vona2018",1,1,115.565,0,0,NA,NA,0,0,0,0,0,0
"142","share_green_vona2018",2,1,115.565,0,0,NA,NA,0,0,0,0,0,0
"143","share_green_vona2018",3,16,1902.378,0,0,0,0,0,0,0,0,0,0
"144","share_green_vona2018",4,9,869.626,0,0,0,0,0,0,0,0,0,0
"145","share_green_vona2018",5,14,1522.67,0,0,0,0,0,0,0,0,0,0
"146","share_green_vona2018",6,9,875.973,0,0,0,0,0,0,0,0,0,0
"147","share_green_vona2018",7,15,1637.545,0,0,0,0,0,0,0,0,0,0
"148","share_green_vona2018",8,9,1018.925,0,0,0,0,0,0,0,0,0,0
"149","share_green_vona2018",9,13,1368.149,0,0,0,0,0,0,0,0,0,0
"150","share_green_vona2018",10,13,1333.381,0,0,0,0,0,0,0,0,0,0
"151","share_green_vona2018",11,12,1273.063,0,0,0,0,0,0,0,0,0,0
"152","share_green_vona2018",12,8,854.513,0,0,0,0,0,0,0,0,0,0
"153","share_green_vona2018",13,6,697.097,0,0,0,0,0,0,0,0,0,0
"154","share_green_vona2018",14,6,604.51,0,0,0,0,0,0,0,0,0,0
"155","share_green_vona2018",15,6,657.059,0,0,0,0,0,0,0,0,0,0
"156","share_green_vona2018",16,3,260.717,0,0,0,0,0,0,0,0,0,0
"157","share_green_vona2018",19,1,83.843,0,0,NA,NA,0,0,0,0,0,0
"158","share_green_vona2018",20,1,67.291,0,0,NA,NA,0,0,0,0,0,0
"159","share_green_vona2018",21,4,543.858,0,0,0,0,0,0,0,0,0,0
"160","share_green_vona2018",NA,15,1636.721,0,0,0,0,0,0,0,0,0,0
